date,open,high,low,close,volume,value
2001-11-01,29.17,29.17,27.89,28.85,332755,28.85
2001-11-02,28.75,31.75,28.67,30.25,1120462,30.25
2001-11-05,30.33,30.67,29.03,29.39,296643,29.39
2001-11-06,29.62,29.92,28.03,28.73,1045976,28.73
2001-11-07,29.00,29.25,28.26,28.31,304761,28.31
2001-11-08,28.33,28.83,28.17,28.37,524506,28.37
2001-11-09,29.17,29.32,28.20,28.65,2225157,28.65
2001-11-12,28.92,29.59,28.50,29.09,303981,29.09
2001-11-13,29.12,29.42,28.97,29.19,360072,29.19
2001-11-14,29.62,30.33,29.33,30.17,226615,30.17
2001-11-15,28.92,30.33,28.92,29.95,522382,29.95
2001-11-19,30.22,31.50,30.17,30.85,507473,30.85
2001-11-20,31.17,31.59,30.53,30.65,458437,30.65
2001-11-21,30.43,32.79,30.43,31.77,705961,31.77
2001-11-22,31.99,32.50,31.40,31.98,437900,31.98
2001-11-23,32.52,33.09,30.55,31.00,414933,31.00
2001-11-26,31.50,31.85,31.17,31.65,105865,31.65
2001-11-27,31.77,31.92,31.19,31.78,319664,31.78
2001-11-28,31.67,32.09,31.35,31.83,128628,31.83
2001-11-29,31.85,31.97,31.09,31.36,238650,31.36
2001-12-03,31.79,32.17,31.69,31.85,363750,31.85
2001-12-04,32.00,32.32,31.50,31.70,455425,31.70
2001-12-05,31.83,34.52,31.70,33.29,751420,33.29
2001-12-06,34.00,34.66,33.62,34.46,899007,34.46
2001-12-07,34.50,37.17,33.85,36.10,1517942,36.10
2001-12-10,37.34,39.72,36.36,36.92,2319748,36.92
2001-12-11,36.92,37.46,35.00,35.53,917384,35.53
2001-12-12,35.53,36.17,33.34,33.73,1457471,33.73
2001-12-13,33.92,36.50,33.92,35.05,2272806,35.05
2001-12-14,35.34,36.50,34.93,35.10,914360,35.10
2001-12-18,36.34,36.67,34.59,35.82,1844716,35.82
2001-12-19,38.34,38.34,34.67,35.06,373625,35.06
2001-12-20,34.70,34.84,34.00,34.32,355278,34.32
2001-12-21,34.50,34.76,33.70,34.16,319922,34.16
2001-12-24,34.00,34.16,33.34,33.50,199922,33.50
2001-12-26,33.67,34.29,33.17,33.34,184623,33.34
2001-12-27,33.34,33.34,30.00,30.55,859793,30.55
2001-12-28,30.17,30.99,29.77,30.19,357816,30.19
2001-12-31,30.70,33.20,30.42,31.77,340225,31.77
2002-01-01,31.92,32.42,31.52,32.03,136217,32.03
2002-01-02,33.17,33.17,31.31,31.39,122910,31.39
2002-01-03,32.31,32.43,30.17,31.00,370001,31.00
2002-01-04,31.67,31.83,30.67,31.03,493145,31.03
2002-01-07,31.42,32.13,31.42,31.79,231732,31.79
2002-01-08,32.42,32.80,31.67,31.95,644842,31.95
2002-01-09,32.00,33.12,31.75,32.33,897375,32.33
2002-01-10,32.50,33.17,31.92,32.52,655845,32.52
2002-01-11,32.49,34.17,32.41,33.36,1139397,33.36
2002-01-14,33.79,36.46,33.79,35.90,879784,35.90
2002-01-15,36.02,37.14,35.22,35.69,698581,35.69
2002-01-16,34.50,36.67,34.50,34.99,702733,34.99
2002-01-17,32.83,36.00,32.83,35.87,1012431,35.87
2002-01-18,36.00,36.68,35.17,36.12,719982,36.12
2002-01-21,36.34,37.59,36.02,36.43,1997474,36.43
2002-01-22,36.42,36.82,35.84,36.24,752104,36.24
2002-01-23,36.26,36.80,34.17,35.08,1565088,35.08
2002-01-24,35.74,35.74,34.27,34.76,484656,34.76
2002-01-25,35.00,35.32,34.17,34.46,194504,34.46
2002-01-28,35.00,36.07,35.00,35.79,480186,35.79
2002-01-29,36.00,36.68,34.34,36.18,1413001,36.18
2002-01-30,35.00,35.76,34.84,35.08,315230,35.08
2002-01-31,34.34,36.88,33.52,35.97,3044308,35.97
2002-02-01,36.50,39.57,36.37,38.96,7019487,38.96
2002-02-04,39.69,41.47,39.17,40.72,7477726,40.72
2002-02-05,41.29,44.79,37.86,43.00,9988085,43.00
2002-02-06,47.30,47.30,47.30,47.30,75704,47.30
2002-02-07,52.04,52.04,50.24,52.04,5067569,52.04
2002-02-08,53.67,54.80,47.50,48.17,10412485,48.17
2002-02-11,50.00,52.78,49.00,49.43,5433496,49.43
2002-02-12,50.00,50.34,47.55,48.00,2901593,48.00
2002-02-13,47.84,50.84,47.20,49.77,6545553,49.77
2002-02-14,50.84,51.64,49.77,50.40,7677048,50.40
2002-02-15,50.86,53.50,50.60,51.05,10457309,51.05
2002-02-18,51.32,51.67,49.17,50.07,4435722,50.07
2002-02-19,50.82,50.82,48.36,48.78,3563390,48.78
2002-02-20,48.00,49.00,46.76,47.17,4032920,47.17
2002-02-21,47.97,48.66,46.80,47.96,4486132,47.96
2002-02-22,48.19,49.99,47.84,48.92,4369456,48.92
2002-02-25,48.34,49.32,47.84,48.47,2993310,48.47
2002-02-26,49.00,52.87,48.59,51.12,19222445,51.12
2002-02-27,51.66,53.30,49.53,50.30,17583747,50.30
2002-02-28,49.67,51.35,46.22,47.32,11734051,47.32
2002-03-01,47.50,51.50,47.22,50.47,13834816,50.47
2002-03-04,51.84,53.09,51.22,52.22,13032260,52.22
2002-03-05,52.06,56.12,52.05,53.72,23253175,53.72
2002-03-06,54.34,55.58,52.76,54.70,19778731,54.70
2002-03-07,54.97,55.00,52.86,53.98,7506303,53.98
2002-03-08,53.67,54.49,53.02,53.20,4278506,53.20
2002-03-11,53.70,53.76,50.50,50.92,5742643,50.92
2002-03-12,50.00,51.38,49.37,50.60,7906075,50.60
2002-03-13,49.67,52.38,49.67,51.26,6639310,51.26
2002-03-14,51.67,52.28,51.20,51.87,5003120,51.87
2002-03-15,52.34,53.97,51.90,53.26,7044620,53.26
2002-03-18,54.16,54.66,53.18,53.45,3157324,53.45
2002-03-19,53.02,54.24,51.60,51.87,2745487,51.87
2002-03-20,51.84,52.74,50.86,52.32,3392020,52.32
2002-03-21,52.26,53.07,51.36,51.60,2507947,51.60
2002-03-22,51.67,51.84,50.52,51.20,3393154,51.20
2002-03-26,50.84,53.26,50.52,52.79,5657795,52.79
2002-03-27,52.50,54.26,52.50,53.93,7040792,53.93
2002-03-28,54.36,55.42,53.94,54.76,8797000,54.76
2002-04-01,55.17,58.46,54.77,56.76,16574435,56.76
2002-04-02,56.34,56.67,54.22,54.52,6971399,54.52
2002-04-03,54.46,54.46,52.95,53.80,5441878,53.80
2002-04-04,53.34,54.55,53.34,53.86,3057525,53.86
2002-04-05,53.79,55.00,52.84,53.25,7260867,53.25
2002-04-08,53.34,53.84,51.70,51.86,4228085,51.86
2002-04-09,52.00,53.43,51.00,52.87,6940429,52.87
2002-04-10,52.50,53.42,51.59,51.85,3878386,51.85
2002-04-11,52.12,52.99,51.53,52.37,4930559,52.37
2002-04-12,52.79,53.50,52.26,52.64,3346465,52.64
2002-04-15,52.79,53.34,49.93,50.62,3277408,50.62
2002-04-16,50.84,52.16,50.52,51.54,5248544,51.54
2002-04-17,52.30,52.30,49.69,50.05,4496763,50.05
2002-04-18,55.00,55.00,49.09,49.40,7543975,49.40
2002-04-19,44.65,54.23,44.65,46.82,8218713,46.82
2002-04-22,46.62,47.50,45.54,46.32,8247296,46.32
2002-04-23,46.38,48.14,46.38,47.40,4945055,47.40
2002-04-24,49.96,49.96,47.22,47.67,4665229,47.67
2002-04-25,47.79,47.82,45.84,46.20,4607344,46.20
2002-04-26,46.70,47.25,46.17,46.48,3015917,46.48
2002-04-29,46.67,47.82,46.04,46.92,4010535,46.92
2002-04-30,47.00,48.97,46.92,48.79,7274942,48.79
2002-05-02,49.96,50.14,48.93,49.43,8045082,49.43
2002-05-03,49.17,49.17,47.52,47.89,5357828,47.89
2002-05-06,48.33,48.94,48.00,48.53,4657693,48.53
2002-05-07,48.67,49.32,48.34,48.95,2676262,48.95
2002-05-08,49.17,49.26,48.34,48.55,2789711,48.55
2002-05-09,49.32,52.15,48.43,51.43,11484416,51.43
2002-05-10,51.17,51.49,49.42,49.98,8728172,49.98
2002-05-13,50.05,50.94,49.79,49.97,3954924,49.97
2002-05-14,50.34,50.80,49.28,50.25,5043654,50.25
2002-05-15,50.02,50.40,47.67,47.92,5840570,47.92
2002-05-16,48.34,49.60,47.53,49.22,5338731,49.22
2002-05-17,49.36,49.67,44.72,47.56,11854951,47.56
2002-05-20,50.00,50.00,46.12,47.23,10627137,47.23
2002-05-21,46.84,46.84,44.00,45.53,6057009,45.53
2002-05-22,45.14,46.07,44.60,45.26,3645940,45.26
2002-05-23,46.84,49.00,45.17,45.57,10514792,45.57
2002-05-24,45.86,47.46,45.86,47.08,10477318,47.08
2002-05-27,45.34,45.84,43.34,44.49,9233724,44.49
2002-05-28,45.00,45.00,41.53,41.85,10745343,41.85
2002-05-29,41.18,43.69,38.06,43.33,11806882,43.33
2002-05-30,42.74,43.82,41.66,41.82,10226321,41.82
2002-05-31,42.34,43.49,41.92,42.78,7183669,42.78
2002-06-03,43.44,44.19,42.23,43.00,11187803,43.00
2002-06-04,41.18,42.30,40.76,41.39,14358080,41.39
2002-06-05,40.97,41.58,40.19,41.06,9985259,41.06
2002-06-06,41.67,42.08,41.22,41.42,5181893,41.42
2002-06-07,41.17,42.17,40.90,41.89,4768664,41.89
2002-06-10,42.19,43.34,42.17,42.92,4322034,42.92
2002-06-11,43.84,44.66,43.78,44.42,6373151,44.42
2002-06-12,44.55,47.82,44.17,47.48,19302733,47.48
2002-06-13,48.06,48.42,46.39,46.75,5478314,46.75
2002-06-14,46.69,49.07,46.22,48.49,8563744,48.49
2002-06-17,49.34,49.34,47.34,47.65,4065139,47.65
2002-06-18,47.96,47.96,46.59,47.09,2738329,47.09
2002-06-19,47.14,47.40,46.19,46.75,3772269,46.75
2002-06-20,45.64,46.14,44.52,44.80,6030550,44.80
2002-06-21,45.32,45.32,43.59,43.96,3831858,43.96
2002-06-24,43.86,44.13,43.36,43.75,4062067,43.75
2002-06-25,42.82,44.17,42.82,43.52,1888754,43.52
2002-06-26,43.34,44.17,43.00,43.87,3078326,43.87
2002-06-27,44.02,45.13,43.85,44.20,6897087,44.20
2002-06-28,44.34,45.09,44.22,44.56,2556016,44.56
2002-07-01,43.67,46.50,43.67,46.16,4127248,46.16
2002-07-02,46.17,46.82,45.02,46.22,6717024,46.22
2002-07-03,46.00,46.66,45.80,46.05,4574453,46.05
2002-07-04,46.17,46.84,45.76,46.42,2148637,46.42
2002-07-05,46.59,47.85,46.04,47.45,8177513,47.45
2002-07-08,48.17,48.17,47.20,47.38,3402244,47.38
2002-07-09,47.47,47.64,47.09,47.43,1638476,47.43
2002-07-10,47.34,48.36,47.12,47.40,4809234,47.40
2002-07-11,46.87,47.59,46.00,46.76,3750868,46.76
2002-07-12,47.72,48.53,47.43,48.10,7401626,48.10
2002-07-15,48.17,49.82,47.42,49.17,7140705,49.17
2002-07-16,50.30,50.98,48.32,48.70,11051801,48.70
2002-07-17,48.00,48.47,47.02,48.18,5218935,48.18
2002-07-18,49.17,51.84,49.17,51.56,19715146,51.56
2002-07-19,51.24,51.76,49.56,50.03,16578683,50.03
2002-07-22,49.29,49.65,48.73,49.07,4980657,49.07
2002-07-23,49.00,51.50,48.50,51.26,7107509,51.26
2002-07-24,50.74,51.90,49.35,49.54,13424707,49.54
2002-07-25,50.34,51.00,49.00,50.70,13027371,50.70
2002-07-26,50.70,51.07,50.03,50.40,8467251,50.40
2002-07-29,50.67,50.67,47.85,49.12,5906009,49.12
2002-07-30,50.00,50.20,48.93,49.52,7324920,49.52
2002-07-31,48.67,49.86,47.53,48.62,9246258,48.62
2002-08-01,48.88,49.79,48.38,48.70,5864593,48.70
2002-08-02,47.42,48.82,47.42,48.56,3288424,48.56
2002-08-05,48.34,49.32,48.26,49.10,2067869,49.10
2002-08-06,48.34,51.49,48.34,51.00,7475536,51.00
2002-08-07,53.34,53.34,50.67,51.10,14059577,51.10
2002-08-08,49.32,49.66,48.19,48.39,4411375,48.39
2002-08-09,48.67,48.92,48.05,48.32,5920444,48.32
2002-08-12,46.38,48.73,46.38,48.32,11501449,48.32
2002-08-13,48.40,48.92,48.09,48.32,2208502,48.32
2002-08-14,48.00,48.92,47.84,48.56,3953034,48.56
2002-08-16,48.50,48.66,47.84,47.96,4518824,47.96
2002-08-19,48.67,49.44,48.22,48.72,7496319,48.72
2002-08-20,48.84,48.94,48.27,48.34,3225187,48.34
2002-08-21,48.70,49.16,48.39,48.52,4616943,48.52
2002-08-22,48.67,48.97,48.34,48.70,5346471,48.70
2002-08-23,48.80,49.09,48.27,48.92,2740555,48.92
2002-08-26,49.12,49.56,47.93,48.12,4700207,48.12
2002-08-27,48.16,48.16,46.86,47.06,6543189,47.06
2002-08-28,47.16,49.84,46.88,47.50,8648832,47.50
2002-08-29,46.98,46.98,44.84,45.07,14125262,45.07
2002-08-30,44.92,45.92,44.19,45.80,6127194,45.80
2002-09-02,46.00,46.17,43.43,43.63,8899277,43.63
2002-09-03,43.92,44.72,43.03,44.02,14122994,44.02
2002-09-04,44.62,45.70,43.94,45.25,15436484,45.25
2002-09-05,44.99,45.42,43.86,44.07,8097453,44.07
2002-09-06,43.66,43.67,41.62,42.26,14384839,42.26
2002-09-09,39.96,39.96,33.22,33.74,70918668,33.74
2002-09-11,33.99,35.50,33.78,34.53,32251621,34.53
2002-09-12,34.99,35.92,34.65,35.10,22273430,35.10
2002-09-13,34.98,35.27,34.09,34.35,12509027,34.35
2002-09-16,34.64,34.64,33.13,33.53,20569228,33.53
2002-09-17,33.53,34.26,32.50,32.99,20137165,32.99
2002-09-18,32.59,32.79,31.25,31.56,27180591,31.56
2002-09-19,31.33,32.05,31.00,31.86,17947821,31.86
2002-09-20,31.33,32.67,30.83,32.30,21202076,32.30
2002-09-23,32.35,32.65,31.83,32.15,7345577,32.15
2002-09-24,31.83,32.32,31.52,32.16,9269957,32.16
2002-09-25,31.69,32.15,31.42,31.81,10107827,31.81
2002-09-26,30.00,32.08,30.00,31.50,3861941,31.50
2002-09-27,31.33,31.99,31.00,31.09,14124926,31.09
2002-09-30,30.00,30.12,28.47,28.67,24213499,28.67
2002-10-01,28.42,29.49,28.23,29.27,18280516,29.27
2002-10-03,30.17,30.17,29.42,29.68,10189417,29.68
2002-10-04,29.33,30.53,29.33,30.35,11650241,30.35
2002-10-07,31.83,35.29,31.83,34.68,52247878,34.68
2002-10-08,34.84,35.89,34.52,34.74,31157732,34.74
2002-10-09,35.50,36.67,34.52,34.73,18486234,34.73
2002-10-10,34.84,35.00,33.52,34.17,16468115,34.17
2002-10-11,34.67,34.97,33.96,34.14,15143057,34.14
2002-10-14,34.00,34.00,30.00,32.51,12093937,32.51
2002-10-16,32.25,32.45,30.70,30.91,18148241,30.91
2002-10-17,31.15,32.17,30.69,31.99,13389255,31.99
2002-10-18,32.67,33.13,31.85,32.32,13478002,32.32
2002-10-21,32.50,32.50,31.79,32.03,4990898,32.03
2002-10-22,32.05,32.70,31.89,32.11,5953928,32.11
2002-10-23,32.00,32.32,31.90,31.96,4108301,31.96
2002-10-24,31.99,32.46,31.99,32.23,4881248,32.23
2002-10-25,32.26,32.40,30.59,31.50,9175347,31.50
2002-10-28,31.67,32.52,31.11,31.43,6726216,31.43
2002-10-29,31.83,32.79,31.55,32.13,13938941,32.13
2002-10-30,34.17,34.17,32.25,32.46,20136403,32.46
2002-10-31,32.32,32.32,31.33,31.55,11745133,31.55
2002-11-01,31.79,32.65,31.59,32.30,12088520,32.30
2002-11-04,32.99,32.99,32.01,32.28,2103489,32.28
2002-11-05,32.17,32.17,31.20,31.45,10885772,31.45
2002-11-07,31.15,31.15,30.39,30.73,5356880,30.73
2002-11-08,30.21,31.50,30.21,31.29,6982307,31.29
2002-11-11,31.00,32.06,31.00,31.46,5463933,31.46
2002-11-12,31.50,31.57,30.63,30.78,5957480,30.78
2002-11-13,31.33,31.50,30.71,30.83,5044500,30.83
2002-11-14,31.32,31.47,30.59,30.89,8027731,30.89
2002-11-15,31.00,31.25,30.75,30.95,3950130,30.95
2002-11-18,31.19,31.45,30.86,31.01,7056697,31.01
2002-11-20,30.49,31.00,26.07,30.85,11969696,30.85
2002-11-21,30.87,31.20,30.75,30.98,6135335,30.98
2002-11-22,31.00,31.00,30.59,30.78,3699511,30.78
2002-11-25,31.09,31.33,30.67,30.87,5864887,30.87
2002-11-26,31.09,31.57,31.00,31.20,9880510,31.20
2002-11-27,31.35,32.09,31.03,31.16,10708157,31.16
2002-11-28,31.42,31.96,31.19,31.36,15503789,31.36
2002-11-29,31.50,31.99,31.43,31.78,9140987,31.78
2002-12-02,32.17,34.37,32.00,33.45,30556946,33.45
2002-12-03,33.79,34.54,32.18,32.43,19243240,32.43
2002-12-04,32.33,33.18,32.00,32.90,11950466,32.90
2002-12-05,32.90,33.32,32.25,32.51,17766330,32.51
2002-12-06,36.50,38.99,35.40,36.10,53839568,36.10
2002-12-09,37.33,38.57,33.53,34.46,72838902,34.46
2002-12-10,33.49,34.17,33.00,33.36,28670538,33.36
2002-12-11,34.07,35.20,33.76,34.36,29598518,34.36
2002-12-12,34.83,36.06,34.64,35.83,29362994,35.83
2002-12-13,36.26,36.75,36.02,36.54,16927146,36.54
2002-12-16,37.34,37.59,35.29,35.55,26059265,35.55
2002-12-17,35.52,35.76,34.52,35.12,15480786,35.12
2002-12-18,35.02,35.55,34.85,34.94,7862937,34.94
2002-12-19,34.76,35.70,34.27,35.50,13238218,35.50
2002-12-20,35.35,35.66,35.00,35.12,5061347,35.12
2002-12-23,35.16,35.72,35.10,35.20,4986291,35.20
2002-12-24,35.42,35.42,35.03,35.26,4245694,35.26
2002-12-26,35.82,36.34,35.28,35.69,21446966,35.69
2002-12-27,36.09,37.28,35.84,36.47,26243078,36.47
2002-12-30,34.59,35.59,33.92,35.46,16853889,35.46
2002-12-31,35.67,36.62,35.52,36.12,14550988,36.12
2003-01-01,36.25,37.74,36.10,37.42,21079904,37.42
2003-01-02,38.00,40.07,37.08,38.60,74131717,38.60
2003-01-03,38.67,39.72,38.22,38.50,44711822,38.50
2003-01-06,38.53,39.06,37.60,37.77,19777759,37.77
2003-01-07,37.78,38.49,37.46,38.10,24532689,38.10
2003-01-08,38.32,38.89,38.30,38.63,12242460,38.63
2003-01-09,38.84,39.39,38.62,38.96,14669957,38.96
2003-01-10,39.19,39.40,38.05,38.36,10463471,38.36
2003-01-13,37.96,38.17,37.47,37.64,6218827,37.64
2003-01-14,37.82,38.12,37.27,37.40,7042802,37.40
2003-01-15,37.57,37.95,37.44,37.62,5560408,37.62
2003-01-16,37.90,38.42,37.67,37.99,12260405,37.99
2003-01-17,38.34,38.64,37.86,37.99,9896691,37.99
2003-01-20,38.09,39.00,37.50,37.76,9355104,37.76
2003-01-21,38.50,38.66,36.89,37.09,16331561,37.09
2003-01-22,37.19,37.48,36.60,36.84,5231798,36.84
2003-01-23,37.00,37.20,36.19,36.34,3804170,36.34
2003-01-24,36.65,37.03,35.37,35.75,9707605,35.75
2003-01-27,38.34,38.34,33.22,33.48,19180261,33.48
2003-01-28,33.36,33.36,31.43,32.45,19513928,32.45
2003-01-29,32.83,33.29,31.79,32.46,10320666,32.46
2003-01-30,32.50,32.72,31.78,32.01,11853655,32.01
2003-01-31,31.92,32.25,30.83,32.00,8375557,32.00
2003-02-03,32.33,32.75,32.00,32.63,3304581,32.63
2003-02-04,32.79,32.99,32.27,32.68,5709117,32.68
2003-02-05,32.50,33.42,32.33,33.28,10827905,33.28
2003-02-06,33.29,33.70,32.83,33.43,6128766,33.43
2003-02-07,33.66,34.67,33.50,33.88,12127326,33.88
2003-02-10,34.17,34.26,33.80,33.96,8459109,33.96
2003-02-11,34.09,34.82,34.09,34.60,9419499,34.60
2003-02-12,34.69,35.26,34.42,34.86,9844872,34.86
2003-02-14,34.92,34.92,34.22,34.39,4406624,34.39
2003-02-17,35.07,35.92,34.60,35.56,11835068,35.56
2003-02-18,35.80,36.50,35.69,36.36,12022709,36.36
2003-02-19,36.56,36.96,36.02,36.13,11605136,36.13
2003-02-20,35.99,37.50,35.70,36.98,21814999,36.98
2003-02-21,37.05,37.47,36.66,37.15,8583393,37.15
2003-02-24,37.34,37.42,36.77,37.00,4806840,37.00
2003-02-25,37.00,37.05,36.35,36.75,4062073,36.75
2003-02-26,36.67,36.84,35.44,35.63,9391426,35.63
2003-02-27,35.56,37.29,35.38,36.86,8996832,36.86
2003-02-28,37.34,38.10,36.77,37.30,9213433,37.30
2003-03-03,37.67,37.74,37.10,37.46,5635326,37.46
2003-03-04,37.42,37.70,37.06,37.56,4050889,37.56
2003-03-05,37.02,37.47,36.40,36.86,7321584,36.86
2003-03-06,37.05,37.05,36.19,36.46,5455605,36.46
2003-03-07,36.10,36.10,35.40,35.86,5475626,35.86
2003-03-10,35.82,35.84,34.62,34.78,6188415,34.78
2003-03-11,34.34,35.75,34.34,35.56,3663381,35.56
2003-03-12,35.50,36.00,35.16,35.72,3399088,35.72
2003-03-13,35.50,35.50,34.63,34.86,5959190,34.86
2003-03-17,34.93,35.27,34.14,34.90,5612215,34.90
2003-03-19,35.34,36.16,35.10,36.00,6354090,36.00
2003-03-20,36.05,37.50,35.86,37.40,7298419,37.40
2003-03-21,37.32,37.55,37.00,37.46,3427995,37.46
2003-03-22,37.67,38.67,37.26,37.37,1786651,37.37
2003-03-24,37.22,37.22,36.00,36.08,2781401,36.08
2003-03-25,35.02,37.34,35.02,37.23,7295383,37.23
2003-03-26,37.30,37.50,36.90,37.47,3747749,37.47
2003-03-27,37.34,37.88,37.19,37.46,5869369,37.46
2003-03-28,37.50,37.66,36.95,37.46,3187983,37.46
2003-03-31,37.02,37.30,36.76,37.00,3379757,37.00
2003-04-01,36.72,37.84,36.70,37.67,3119838,37.67
2003-04-02,38.17,38.22,37.52,37.66,2880528,37.66
2003-04-03,39.17,39.17,37.52,37.83,3272680,37.83
2003-04-04,37.99,38.87,37.70,38.65,5443420,38.65
2003-04-07,38.84,39.43,38.84,39.02,4041866,39.02
2003-04-08,39.00,39.72,38.36,39.29,4518242,39.29
2003-04-09,39.29,39.46,38.38,38.55,2083702,38.55
2003-04-10,38.36,38.98,37.87,38.74,3216175,38.74
2003-04-11,38.84,39.97,38.19,39.24,3511066,39.24
2003-04-15,37.84,38.33,37.09,38.09,2158584,38.09
2003-04-16,37.69,38.32,37.22,37.84,2667059,37.84
2003-04-17,37.37,38.67,37.37,38.50,3425391,38.50
2003-04-21,38.77,39.39,38.77,39.12,2261827,39.12
2003-04-22,39.17,39.34,38.67,38.84,958380,38.84
2003-04-23,39.00,39.17,38.50,38.77,1040060,38.77
2003-04-24,38.84,39.00,38.36,38.74,3664641,38.74
2003-04-25,38.00,38.02,37.12,37.94,3563360,37.94
2003-04-28,37.92,38.47,37.50,38.30,2253697,38.30
2003-04-29,39.00,39.00,37.76,38.12,1762448,38.12
2003-04-30,37.69,38.66,37.69,38.52,2414015,38.52
2003-05-02,38.69,39.00,38.22,38.66,2510544,38.66
2003-05-05,39.30,39.47,38.84,39.13,2891945,39.13
2003-05-06,39.66,41.40,39.34,41.02,7523702,41.02
2003-05-07,41.00,42.15,41.00,41.76,9241098,41.76
2003-05-08,41.22,41.42,40.10,40.96,5741101,40.96
2003-05-09,40.45,41.12,40.22,40.37,3728964,40.37
2003-05-12,40.67,41.60,40.56,41.42,4992368,41.42
2003-05-13,41.42,41.67,40.69,40.99,2360918,40.99
2003-05-14,41.05,41.16,39.03,39.26,6816115,39.26
2003-05-15,39.50,40.40,39.38,40.12,4114600,40.12
2003-05-16,40.19,40.72,40.10,40.35,2425151,40.35
2003-05-19,39.67,40.00,37.50,39.25,2452593,39.25
2003-05-20,38.84,39.84,38.34,39.73,7718752,39.73
2003-05-21,39.76,40.66,39.47,40.10,3135545,40.10
2003-05-22,40.54,41.07,40.17,40.56,5102019,40.56
2003-05-23,41.17,42.16,40.92,41.90,6698899,41.90
2003-05-26,42.49,43.33,42.26,42.50,6142589,42.50
2003-05-27,42.76,42.84,41.37,41.62,2359754,41.62
2003-05-28,41.92,42.26,40.72,41.50,4957792,41.50
2003-05-29,41.84,42.80,41.34,42.35,7486042,42.35
2003-05-30,43.50,45.46,43.34,44.57,18558344,44.57
2003-06-02,45.26,45.84,44.17,44.37,4925682,44.37
2003-06-03,44.25,44.64,43.36,44.19,4444938,44.19
2003-06-04,44.60,45.34,44.02,44.34,7040216,44.34
2003-06-05,44.38,45.00,43.60,43.92,5460015,43.92
2003-06-06,44.32,44.57,43.76,44.14,4210517,44.14
2003-06-09,44.66,45.29,44.17,44.55,4379847,44.55
2003-06-10,44.19,44.96,43.54,44.12,5739487,44.12
2003-06-11,44.76,44.76,42.55,43.26,7593394,43.26
2003-06-12,43.42,43.75,42.76,43.00,6153718,43.00
2003-06-13,43.48,43.94,42.84,43.06,12488190,43.06
2003-06-16,43.38,43.55,42.93,43.03,8179247,43.03
2003-06-17,43.32,44.25,42.95,44.10,13884194,44.10
2003-06-18,44.74,45.22,43.84,44.55,12120870,44.55
2003-06-19,44.80,45.66,44.59,45.22,11276394,45.22
2003-06-20,45.34,46.60,44.90,46.40,16235656,46.40
2003-06-23,46.84,47.50,46.17,46.42,13260207,46.42
2003-06-24,46.32,46.82,45.84,46.60,5928466,46.60
2003-06-25,46.67,48.09,46.67,47.92,13120720,47.92
2003-06-26,48.32,49.24,46.95,48.74,22711822,48.74
2003-06-27,48.67,49.17,47.52,48.40,11379547,48.40
2003-06-30,48.67,48.67,47.10,47.38,7882994,47.38
2003-07-01,47.66,47.75,46.80,46.95,7267653,46.95
2003-07-02,47.19,47.82,46.92,47.07,6209204,47.07
2003-07-03,47.49,48.09,46.54,47.17,9744941,47.17
2003-07-04,47.47,48.80,47.28,48.48,13481254,48.48
2003-07-07,51.14,51.14,49.03,49.26,19203966,49.26
2003-07-08,49.49,49.67,48.76,48.94,7190166,48.94
2003-07-09,48.92,49.56,48.36,48.78,7897327,48.78
2003-07-10,48.87,49.34,48.40,49.05,5604344,49.05
2003-07-11,48.59,49.84,48.34,49.30,12803192,49.30
2003-07-14,49.59,49.80,49.24,49.34,7003468,49.34
2003-07-15,49.66,49.76,48.39,49.16,10080024,49.16
2003-07-16,47.00,47.09,46.10,46.48,12087116,46.48
2003-07-17,46.32,47.06,44.36,44.88,11941929,44.88
2003-07-18,44.00,44.66,42.50,43.20,10519646,43.20
2003-07-21,43.50,43.50,41.53,41.75,9191876,41.75
2003-07-22,40.03,42.75,40.03,42.36,8505145,42.36
2003-07-23,42.63,43.32,42.37,42.99,5858245,42.99
2003-07-24,43.34,44.33,43.26,44.12,11557300,44.12
2003-07-25,44.33,44.97,44.10,44.76,6749255,44.76
2003-07-28,44.17,44.49,43.34,44.30,5689528,44.30
2003-07-29,44.20,44.20,43.17,43.73,5362724,43.73
2003-07-30,44.17,44.67,43.26,44.46,4877816,44.46
2003-07-31,44.69,45.57,43.52,43.99,8504035,43.99
2003-08-01,44.79,47.12,44.36,45.62,7319442,45.62
2003-08-04,45.50,46.18,45.36,45.99,4192518,45.99
2003-08-05,46.57,46.62,44.84,45.02,3280528,45.02
2003-08-06,45.00,45.47,43.66,43.78,8287686,43.78
2003-08-07,44.07,46.32,44.03,46.10,9683582,46.10
2003-08-08,46.67,47.50,46.56,47.22,9222685,47.22
2003-08-11,47.34,48.06,46.84,47.50,6887758,47.50
2003-08-12,47.59,47.68,46.52,46.76,5182145,46.76
2003-08-13,47.19,47.96,47.19,47.73,8181617,47.73
